,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrates,Sugars,Protein,Dietary Fiber,Vitamin A,Vitamin C,Calcium,Potassium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI_combine
1099,chicken with pear sauce,4,39.39999999,12.0,105.00000000000003,616.0000008000002,23.2000002,9.000000009,29.599999999999998,3.8000000000000003,467.0,12.0,44.0,644.999999,1.000000008,0.0,16.0,0.0,39.0,28.0,622,85.78778209003215,109.45337620578778,1726.8488745980708,44.37299035369775,162.7009646302251,3.6977492257234728,0.0,59.163987138263664,0.0,144.21221864951767,103.53697749196142,2385.0482278135046,14.051446945337622,145.69131829099678,44.37299035369775,388.2636655948554,2277.8135077813513,33.27974279855306,1.4297963681672023,15.0,1.0792805466237942,3.6977491961414795,0.6257729408854811,0.6847683751339764,0.0,5.0,0.0,1.802652733118971,0.6471061093247589,3.407211754019292,2.8102893890675245,0,0,0.0,0.2545551921221848,0.0,36.43918260460467
1100,chicken with pepper cheese sauce,4,42.199999985000005,16.0,91.9999998,187.0000008,57.4000002,6.0000000165000005,30.099999999999998,4.0,1442.0,36.0,235.00000000000009,749.0,3.000000006,0.0,18.0,1.0,69.0,161.0,782,168.82352999999998,88.52941176470588,4241.176470588235,105.88235294117648,691.1764705882356,8.823529429411765,0.0,52.94117647058824,2.9411764705882355,202.94117647058826,473.52941176470586,2202.9411764705883,11.764705882352942,124.1176470147059,47.05882352941177,270.58823470588237,550.0000023529412,17.647058872058825,2.8137254999999994,13.279411764705882,2.650735294117647,5.0,2.658371040723983,1.633986931372549,0.0,5.0,5.0,2.5367647058823533,2.9595588235294117,3.1470588235294117,2.3529411764705883,0,0,0.4901960882352938,3.854166661764706,2.198879544117647,55.08560026621418
1101,chicken with quinoa and veggies,4,49.099999975,16.0,91.9999998,847.0000008000002,41.2000002,5.0000000085,25.7,5.8,914.0,22.00000002,193.0,661.9999995000001,1.000000008,0.0,13.0,1.0,39.0,44.0,767,123.54628482398957,77.06649282920469,2740.808344198175,65.97131687874838,578.748370273794,2.998696243024772,0.0,38.983050847457626,2.998696219035202,116.94915254237289,131.94263363754888,1985.136895501956,17.39243807040417,147.23598427966104,47.97913950456323,275.8800515514993,2539.895699921774,14.993481120664928,2.0591047470664927,11.559973924380703,1.7130052151238593,5.0,2.225955270283823,0.5553141190786616,0.0,5.0,5.0,1.461864406779661,0.8246414602346805,2.83590985071708,3.478487614080834,0,0,0.40199914080834465,0.0,2.620082361799218,44.334338969545016
1102,chicken with red grapes and mushrooms,4,51.699999975,24.0,162.9999999,586.9999992,15.5000001,6.999999992999999,25.4,1.9000000000000001,1284.0,13.00000002,88.0,770.0,1.999999998,0.0,19.0,1.0,50.0,27.0,716,49.79050311452514,81.59217877094972,4124.581005586592,41.75977660055866,282.68156424581,6.4245809991620115,0.0,61.03351955307262,3.212290502793296,160.6145251396648,86.73184357541899,2473.463687150838,6.1033519553072635,166.07541891410614,77.09497206703911,523.6033516340783,1885.6145225698324,22.486033497067037,0.829841718575419,12.238826815642458,2.5778631284916202,3.4799813833798883,1.0872367855608078,1.1897372220670392,0.0,5.0,5.0,2.00768156424581,0.5420740223463687,3.5335195530726256,1.2206703910614527,0,0,0.0,1.0716364113128491,1.430788333798883,41.20985732955522
1103,chicken with rice arroz con pollo,5,65.90000001,17.0,135.9999999,1932.0,71.1,8.000000001,31.9,6.400000000000001,1551.0,62.00000004,140.0,1127.0,7.000000002,1.0000000005,16.0,1.0,85.0,219.0,1059,154.41926345609062,69.2823418319169,3368.555240793201,134.65533530878187,304.06043437204914,15.203021722946175,2.1718602466005668,34.74976392823419,2.1718602455146367,184.60812086874412,475.63739376770536,2447.686496694995,13.899905571293676,143.12559020113315,36.921624173748825,295.3729931728045,4196.033994334278,17.374881966288953,2.5736543909348435,10.392351274787535,2.1053470254957505,5.0,1.169463209123266,2.815374393138181,5.0,5.0,4.3437204910292735,2.3076015108593015,2.9727337110481584,3.4966949952785646,2.779981114258735,0,0,0.07711678045325811,0.0,2.242082227573182,52.19900434352679
1104,chicken with roasted red peppers,4,66.59999995999999,18.0,115.99999980000001,2589.0,24.9,14.000000017500001,35.1,1.7000000000000002,5217.0,69.00000000000001,270.0,597.0000015,1.999999998,0.0,20.0,1.0,42.0,21.0,893,64.13213885778275,90.40313549832028,13436.842105263158,177.7155655095185,695.4087346024636,5.151175806718925,0.0,51.511758118701,2.5755879059350506,108.17469204927211,54.087346024636055,1537.625983706607,4.378499440089587,171.53415443225083,46.360582306830906,298.7681965733483,6668.197088465845,36.0582307281635,1.0688689809630458,13.560470324748042,5.0,5.0,2.6746489792402444,0.9539214456886898,0.0,5.0,5.0,1.3521836506159013,0.3380459126539753,2.1966085481522954,0.8756998880179173,0,0,0.020530057110861814,0.0,0.0,43.020447730080114
1105,chicken wonton tacos,4,34.999999970000005,11.0,75.0,760.9999992,26.999999999999996,8.000000001,19.599999999999998,3.5,5204.0,29.000000040000003,68.0,665.999999,1.999999998,0.0,14.0,0.0,41.0,61.0,558,111.29032258064514,80.7885304659498,21450.179211469534,119.53405034408604,280.2867383512545,8.243727590322582,0.0,57.70609318996416,0.0,168.99641577060933,251.43369175627242,2745.161286200717,14.42652329749104,144.2652328512545,45.340501792114694,309.13978494623655,3136.73834795699,32.974910398387095,1.854838709677419,12.11827956989247,5.0,5.0,1.0780259167355941,1.526616220430108,0.0,5.0,0.0,2.1124551971326166,1.5714605734767026,3.9216589802867388,2.8853046594982077,0,0,0.0,0.0,0.0,42.06863982712985
1106,chicken zoodle soup,1,34.799999975,11.0,78.9999999,262.9999992,14.8000002,6.0000000165000005,23.500000000000004,3.1,4042.0,22.00000002,66.0,739.9999985000001,1.000000008,0.0,11.0,0.0,40.0,51.0,522,65.21072885057471,103.54406130268201,17809.578544061304,96.93486598850575,290.8045977011495,4.406130303448276,0.0,48.46743295019157,0.0,176.24521072796932,224.71264367816093,3260.5363918582375,13.659003831417627,153.3333332231801,48.46743295019157,348.0842907471265,1158.8122570114942,26.43678168189655,1.086845480842912,15.0,5.0,5.0,1.118479221927498,0.8159500561941252,0.0,5.0,0.0,2.2030651340996164,1.4044540229885059,4.657909131226053,2.7318007662835253,0,0,0.0,2.5858077978927203,0.8036854473180077,47.40799705877297
1107,chickpea curry,4,29.79999997,10.0,30.999999900000002,295.0000008,26.4,2.000000016,6.0,5.6,870.0,14.00000004,70.0,532.0,1.999999998,0.0,4.0,0.0,37.0,71.0,449,135.2338530066815,30.734966592427618,4456.570155902004,71.71492225389756,358.5746102449889,10.244988853897551,0.0,20.489977728285076,0.0,189.53229398663694,363.6971046770601,2725.1670378619156,28.685968819599104,152.650333922049,51.224944320712694,158.79732688195992,1511.13586155902,10.24498894610245,2.2538975501113585,4.610244988864143,2.7853563474387526,5.0,1.3791331163268803,1.897220158129176,0.0,5.0,0.0,2.369153674832962,2.273106904231626,3.893095768374165,5.0,0,0,2.3533778853006684,1.8518002884187084,3.3738112783964365,41.68682007512421
1108,chile garlic bbq salmon,4,49.999999985,14.0,165.0,744.0,11.200000199999998,4.0000000005,48.1,1.7000000000000002,558.0,23.000000040000003,61.0,1207.0000005000002,1.000000008,1.0000000005,29.0,1.0,80.0,81.0,752,34.255319760638294,147.11436170212767,1706.6489361702127,70.34574480319151,186.56914893617022,3.0585106627659577,3.058510639827128,88.69680851063829,3.0585106382978724,244.68085106382978,247.73936170212764,3691.6223419547878,5.199468085106384,152.92553186901597,42.81914893617021,504.6542553191489,2275.5319148936173,12.234042554720745,0.5709219960106382,15.0,1.0666555851063828,5.0,0.7175736497545009,0.5663908634751773,5.0,5.0,5.0,3.0585106382978724,1.5483710106382977,5.0,1.0398936170212767,0,0,0.0,0.2593085106382972,3.0580884833776594,51.885714354320115
1109,chile garlic shrimp,5,40.69999999,18.0,241.99999979999998,916.9999992,15.8000001,5.0000000085,20.7,1.4,1283.0,12.0,62.0,507.0000005,3.000000006,0.0,10.0,0.0,41.0,22.0,570,63.75438636842105,83.52631578947368,5177.01754385965,48.421052631578945,250.17543859649123,12.105263182105263,0.0,40.35087719298245,0.0,165.43859649122808,88.77192982456141,2045.7894757017543,5.649122807017543,164.22807013508773,72.63157894736842,976.4912272631578,3700.175435368421,20.175438630789476,1.0625731061403507,12.528947368421052,3.235635964912281,4.035087719298246,0.9622132253711202,2.241715404093567,0.0,5.0,0.0,2.067982456140351,0.5548245614035088,2.922556393859649,1.1298245614035085,0,0,0.0,0.0,1.7975494236842102,37.53891018472785
1110,chile rellenos pie,4,44.49999996,17.0,172.9999998,550.9999992,24.1000002,4.0000000005,13.1,2.9,1457.0,47.00000004,68.0,514.0000004999999,1.999999998,0.0,6.0,0.0,26.0,67.0,603,91.92371552238805,49.96683250414594,5557.379767827529,179.2703152437811,259.3698175787728,7.6285240388059705,0.0,22.88557213930348,0.0,99.17081260364841,255.55555555555554,1960.5306818407958,11.061359867330015,169.734659880597,64.8424543946932,659.8673292537314,2101.6583717412936,15.25704809477612,1.532061925373134,7.495024875621891,3.4733623548922052,5.0,0.9975762214568186,1.4126896368159205,0.0,5.0,0.0,1.2396351575456053,1.597222222222222,2.8007581169154228,2.2122719734660032,0,0,0.0,0.6215450588723049,2.578246334162521,35.96039387734405
1111,chile verde ii,4,49.099999975,17.0,111.9999999,331.0000007999999,13.7000001,5.0000000085,29.400000000000002,3.5,744.0,56.00000004,67.0,1123.9999995000003,5.000000003999999,0.0,11.0,0.0,35.0,34.0,671,46.959761892697465,100.77496274217586,2550.2235469448583,191.9523101222057,229.65722801788374,17.1385991195231,0.0,37.704918032786885,0.0,119.97019374068554,116.54247391952309,3852.757077272728,11.997019374068556,168.30104313338302,58.271236959761545,383.90461962742177,1134.5752635469444,17.13859913494784,0.7826626982116245,15.0,1.5938897168405364,5.0,0.8832970308380144,3.1738146517635366,0.0,5.0,0.0,1.4996274217585692,0.7283904619970193,5.0,2.399403874813711,0,0,0.0,2.6363015342771994,2.2795874388971686,45.97697482939738
1112,chilean empanada,4,53.19999997,17.0,144.0,658.9999991999998,60.1000002,10.9999999935,18.0,3.6,607.0,9.0,93.00000000000001,653.0000015,3.999999996,1.0000000005,11.0,0.0,39.0,126.0,844,163.77962139810427,49.052132701421804,1654.1469194312795,24.526066350710902,253.436018957346,10.900473922748816,2.7251184847748813,29.976303317535542,0.0,106.27962085308056,343.3649289099526,1779.5023737559243,9.81042654028436,144.97630323578198,46.32701421800948,392.41706161137444,1795.8530783886251,29.976303299822273,2.7296603566350712,7.357819905213271,1.0338418246445498,2.043838862559242,0.9747539190667154,2.0186062819905217,5.0,5.0,0.0,1.328495260663507,2.1460308056872037,2.5421462482227493,1.9620853080568716,0,0,0.0,1.2586394200236974,0.24185661907582962,35.637774811839236
1113,chilean potato pie pastel de papas,4,50.500000005000004,16.0,121.99999980000001,106.0000008,27.599999999999998,4.0000000005,15.999999999999998,4.2,872.0,34.00000002,54.0,1008.0,1.999999998,0.0,9.0,0.0,49.0,51.0,680,93.3529411764706,54.11764705882352,2949.4117647058824,115.00000006764706,182.6470588235294,6.764705875588235,0.0,30.441176470588236,0.0,165.73529411764704,172.5,3409.4117647058824,14.205882352941178,170.80882354632357,54.11764705882353,412.6470581470589,358.5294144705882,13.52941176639706,1.5558823529411767,8.117647058823529,1.8433823529411766,5.0,0.7024886877828053,1.2527233102941175,0.0,5.0,0.0,2.071691176470588,1.078125,4.870588235294118,2.8411764705882354,0,0,0.0,4.253063719852942,2.8524743227941176,41.4392426877828
1114,chiles rellenos pie,4,55.79999997,27.0,196.9999998,820.0000008000002,21.0,8.000000001,30.799999999999997,4.1,1617.0,56.00000004,588.0,914.9999985000002,1.999999998,0.0,12.0,0.0,63.0,67.0,759,63.63636363636363,93.33333333333333,4900.0,169.69696981818183,1781.8181818181818,6.060606054545454,0.0,36.36363636363636,0.0,190.90909090909093,203.03030303030303,2772.727268181819,12.424242424242424,169.090909,81.81818181818183,596.9696963636364,2484.8484872727277,24.242424245454544,1.0606060606060606,13.999999999999998,3.0625,5.0,5.0,1.1223344545454546,0.0,5.0,0.0,2.3863636363636367,1.268939393939394,3.9610389545454554,2.484848484848485,0,0,0.0,0.0,1.1519961515151518,45.49862713636364
1115,chiles rellenos stuffed peppers,4,95.899999975,23.0,225.9999999,276.0,25.6000002,5.0000000085,27.299999999999997,3.8000000000000003,1098.0,51.0,283.0,779.0000015,3.000000006,0.0,12.0,0.0,47.0,90.0,1122,52.47771877005348,55.962566844919785,2250.8021390374333,104.54545454545455,580.1247771836008,6.149732632620322,0.0,24.59893048128342,0.0,96.34581105169342,184.49197860962568,1596.8805734848486,7.789661319073084,196.58645271167558,47.14795008912656,463.2798571925134,565.7754010695187,10.249554384625668,0.874628646167558,8.394385026737968,1.4067513368983957,5.0,2.2312491430138492,1.1388393764111706,0.0,5.0,0.0,1.2043226381461678,1.1530748663101604,2.281257962121212,1.5579322638146167,0,0,0.0,3.821301247771836,3.373086605614973,37.4368291130079
1116,chili and cheese stuffed chicken breasts,4,34.19999999,14.0,150.0,249.00000000000003,23.6000001,2.9999999925,37.8,2.4,902.0,42.0,182.99999999999997,766.0000004999999,3.000000006,0.0,25.0,1.0,72.0,69.0,611,88.83797091653028,142.291325695581,3395.417348608838,158.10147299509,688.8707037643206,11.29296237937807,0.0,94.10801963993454,3.7643207855973815,271.03109656301143,259.7381342062193,2883.4697236497545,9.034369885433714,128.73977082978723,52.700490998363335,564.6481178396073,937.315875613748,11.292962328559737,1.480632848608838,15.0,2.1221358428805237,5.0,2.6495027067858485,2.0912893295144572,0.0,5.0,5.0,3.387888707037643,1.6233633387888704,4.119242462356793,1.8068739770867428,0,0,0.0,3.0472585924713584,3.2074662970540095,55.53565410258509
