Unnamed: 0,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrates,Sugars,Protein,Dietary Fiber,Vitamin A,Vitamin C,Calcium,Potassium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI_combine
3787,shrimp quinoa,5,35.89999998,11.0,204.0,213.0,50.600000099999995,10.9999999935,29.0,6.8000000000000025,1745.0,56.00000004,106.0,1068.9999985000004,5.999999994,0.0,13.0,1.0,142.0,142.0,692,168.17919108381503,96.38728323699421,5799.85549132948,186.12716776300582,352.31213872832365,19.942196511849712,0.0,43.208092485549145,3.3236994219653178,471.9653179190752,471.9653179190752,3553.034677095376,22.601156069364173,119.32080918208092,36.56069364161849,678.0346820809249,707.9479768786128,36.560693620014455,2.802986518063584,14.458092485549136,3.624909682080925,5.0,1.3550466874166298,3.6929993540462425,0.0,5.0,5.0,5.0,2.94978323699422,5.0,4.520231213872833,0,0,0.0,3.52510838150289,0.0,61.929157559526466
3786,shrimp primavera,5,31.09999997,10.0,261.0,565.0000008,72.2000001,9.000000008999999,39.8,7.0,1085.0,47.00000004,150.0,1235.9999994999996,7.999999992,0.0,19.0,1.0,118.0,204.0,774,214.54780391472863,118.26873385012918,3224.1602067183458,139.66408280620158,445.73643410852713,23.77260979534884,0.0,56.45994832041344,2.9715762273901816,350.6459948320414,606.201550387597,3672.8682155684746,20.801033591731265,92.41602058268734,29.71576227390181,775.5813953488373,1678.940570852713,26.744186073255822,3.5757967319121438,15.0,2.0151001291989665,5.0,1.714370900417412,4.402335147286823,0.0,5.0,5.0,4.383074935400517,3.788759689922481,5.0,4.160206718346253,0,0,0.0,1.5022071440568476,0.7548910994832034,61.296742496024635
1442,cyndis shrimp fajitas,5,49.4,17.0,228.99999989999998,1111.9999992,83.10000000000002,6.999999992999999,39.9,7.8000000000000025,1457.0,35.00000004,336.0,1144.9999995000005,7.000000002,1.0000000005,14.0,1.0,109.0,206.0,983,194.43540183112927,93.35707019328585,3409.0539165818927,81.89216692980672,786.1648016276704,16.378433371922686,2.339776196490336,32.756866734486266,2.3397761953204474,255.0356052899288,481.9938962360122,2679.0437424720253,18.25025432349949,115.58494404883012,39.776195320447606,535.8087484944049,2601.8311273245167,16.378433350864697,3.2405900305188204,14.003560528992876,2.1306586978636832,5.0,3.02371077549104,3.0330432170227195,5.0,5.0,4.679552390640895,3.1879450661241098,3.0124618514750767,3.8272053463886073,3.6500508646998986,0,0,0.0,0.0,2.4002486744659213,61.18902744368364
3288,pork and shrimp pancit,5,46.099999985,13.0,150.0,400.0000008,50.30000010000001,2.9999999925,31.000000000000004,3.0,3695.0,42.0,141.0,903.999999,3.000000006,1.0000000005,15.0,1.0,67.0,71.0,802,144.2518706109726,88.90274314214466,10596.633416458853,120.44887780548628,404.3640897755611,8.603491289027431,2.867830425374065,43.01745635910225,2.8678304239401498,192.14463840399003,203.61596009975062,2592.518700374065,8.603491271820449,132.20698250062344,37.28179551122194,430.1745635910225,1147.1321718703246,8.60349125031172,2.4041978435162097,13.3354114713217,5.0,5.0,1.5552464991367734,1.5932391275976725,5.0,5.0,5.0,2.4018079800498757,1.2725997506234412,3.703598143391521,1.72069825436409,0,0,0.0,2.610141308603491,3.634366468204489,59.231306846809254
4408,thai curry chicken and rice,5,44.699999955,15.0,121.9999998,322.0000007999999,92.60000009999996,4.0000000005,37.1,3.1,1613.0,43.00000002,84.0,674.0000014999999,3.999999996,1.0000000005,20.0,1.0,69.0,190.0,935,227.78609650267373,91.2620320855615,3967.807486631016,105.7754011187166,206.63101604278077,9.839572182673797,2.4598930493582887,49.19786096256684,2.4598930481283423,169.7326203208556,467.379679144385,1657.9679181283425,7.625668449197861,109.95721914064173,36.89839572192514,300.1069513796793,792.0855634652403,9.839572193743315,3.7964349417112286,13.689304812834225,2.4798796791443847,5.0,0.7947346770876182,1.8221429967914442,5.0,5.0,4.919786096256685,2.121657754010695,2.9211229946524058,2.368525597326203,1.5251336898395724,0,0,0.0,3.3498217427807493,3.438163143850268,58.22670812628548
